5,12PM,1PM,19MFF-00051,555 09TH ST,1336023,,12:00,13:00,459000,04/21/2011 11:10:10 AM,04/21/2011 11:10:34 AM,3781,3,Y,37.770649163846000,-122.40764346321300
2,9AM,10AM,19MFF-00051,938 HARRISON ST,1336035,,09:00,10:00,6721000,04/20/2011 02:03:19 PM,04/20/2011 02:03:43 PM,3753,46,Y,37.778399080559600,-122.40274264953300
3,8AM,9AM,19MFF-00051,786 MINNA ST,1336038,,08:00,09:00,9049000,04/20/2011 01:52:36 PM,04/20/2011 01:52:55 PM,3728,105,Y,37.776017522580800,-122.41399609094500
2,10AM,11AM,19MFF-00051,301 VAN NESS AVE,1336030,,10:00,11:00,5805000,04/20/2011 02:25:38 PM,04/20/2011 02:25:59 PM,0786A,1,Y,37.778248359573000,-122.41998247696400
1,10AM,11AM,19MFF-00061,2145 MARKET ST,1336965,,10:00,11:00,8764101,05/12/2011 08:15:29 AM,10/24/2011 04:39:00 PM,3543,003B,Y,37.766712422593400,-122.42971274952500
3,11AM,12PM,19MFF-00051,300 FRANKLIN ST,1336029,,11:00,12:00,5802000,04/21/2011 11:08:36 AM,04/21/2011 11:08:57 AM,810,1,Y,37.777113804537800,-122.42126499251200
4,10AM,11AM,19MFF-00051,1119 MISSION ST,1336041,,10:00,11:00,9101000,04/20/2011 02:17:07 PM,04/20/2011 02:17:28 PM,3727,130,Y,37.778829391602400,-122.41132249080100
4,10AM,11AM,19MFF-00051,65 GRACE ST,1336032,,10:00,11:00,6354000,04/20/2011 02:20:31 PM,04/20/2011 02:20:51 PM,3509,29,Y,37.774854575989100,-122.41444348797000
1,12AM,1AM,19MFF-00051,855 GEARY ST,1336031,,00:00,01:00,6116000,04/19/2011 02:27:49 PM,04/19/2011 02:27:59 PM,320,19,Y,37.786141355343900,-122.41733622784600
3,5AM,6AM,19MFF-00051,634 CLAY ST,1336020,,05:00,06:00,4086000,04/19/2011 02:37:51 PM,04/19/2011 02:38:04 PM,208,8,Y,37.794644535393900,-122.40374053653300
3,11AM,12PM,19MFF-00051,45 DORE ST,1336025,,11:00,12:00,4929000,04/20/2011 03:48:50 PM,04/20/2011 03:49:15 PM,3518,33,Y,37.773998311548900,-122.41302191165000
3,11AM,12PM,19MFF-00051,57 COLUMBIA SQUARE ST,1336022,,11:00,12:00,4285000,04/20/2011 02:07:34 PM,04/20/2011 02:07:56 PM,3754,49,Y,37.777193948558000,-122.40551361824900
2,11AM,12PM,19MFF-00051,45 DORE ST,1336025,,11:00,12:00,4929000,04/20/2011 03:48:50 PM,04/20/2011 03:49:15 PM,3518,33,Y,37.773998311548900,-122.41302191165000
2,9AM,10AM,19MFF-00051,1045 MISSION ST,1336040,,09:00,10:00,9100000,04/20/2011 02:15:54 PM,04/20/2011 02:16:12 PM,3726,109,Y,37.780136873471600,-122.40966697691700
1,10AM,11AM,19MFF-00051,1398 FOLSOM ST,1336028,,10:00,11:00,5680000,04/20/2011 03:24:52 PM,04/20/2011 03:25:13 PM,3518,15,Y,37.772865287580300,-122.4128550252700
4,10AM,11AM,19MFF-00051,1398 FOLSOM ST,1336028,,10:00,11:00,5680000,04/20/2011 03:24:52 PM,04/20/2011 03:25:13 PM,3518,15,Y,37.772865287580300,-122.4128550252700
1,9AM,10AM,19MFF-00051,732 BRANNAN ST,1336018,,09:00,10:00,3083000,04/20/2011 02:12:26 PM,04/20/2011 02:12:46 PM,3779,18,Y,37.774084146880600,-122.40199631139300
3,10AM,11AM,19MFF-00051,555 09TH ST,1336023,,10:00,11:00,459000,04/21/2011 11:10:10 AM,04/21/2011 11:10:34 AM,3781,3,Y,37.770649163846000,-122.40764346321300
1,8AM,9AM,19MFF-00051,786 MINNA ST,1336038,,08:00,09:00,9049000,04/20/2011 01:52:36 PM,04/20/2011 01:52:55 PM,3728,105,Y,37.776017522580800,-122.41399609094500
4,10AM,11AM,19MFF-00051,1131 MISSION ST,1336042,,10:00,11:00,9101000,04/20/2011 02:18:13 PM,04/20/2011 02:18:35 PM,3727,94,Y,37.778623821541400,-122.41158277263900
5,11AM,12PM,19MFF-00051,57 COLUMBIA SQUARE ST,1336022,,11:00,12:00,4285000,04/20/2011 02:07:34 PM,04/20/2011 02:07:56 PM,3754,49,Y,37.777193948558000,-122.40551361824900
4,12PM,1PM,19MFF-00051,555 09TH ST,1336023,,12:00,13:00,459000,04/21/2011 11:10:10 AM,04/21/2011 11:10:34 AM,3781,3,Y,37.770649163846000,-122.40764346321300
3,12PM,1PM,19MFF-00051,370 07TH ST,1336019,,12:00,13:00,373000,04/21/2011 11:11:20 AM,04/21/2011 11:11:42 AM,3755,207,Y,37.775747227684500,-122.40668615734700
1,10AM,11AM,19MFF-00051,65 GRACE ST,1336032,,10:00,11:00,6354000,04/20/2011 02:20:31 PM,04/20/2011 02:20:51 PM,3509,29,Y,37.774854575989100,-122.41444348797000
4,9AM,10AM,19MFF-00051,621 MINNA ST,1336037,,09:00,10:00,9047000,04/20/2011 02:09:27 PM,04/20/2011 02:09:44 PM,3727,83,Y,37.778346123263400,-122.41085682050500
5,8AM,9AM,19MFF-00051,1455 03RD ST,1336017,,08:00,09:00,185104,04/20/2011 01:51:16 PM,04/20/2011 01:51:33 PM,8720,12,Y,37.770144565279800,-122.38929554252500
1,9AM,10AM,19MFF-00051,45 DORE ST,1336025,,09:00,10:00,4929000,04/20/2011 03:48:50 PM,04/20/2011 03:49:15 PM,3518,33,Y,37.773998311548900,-122.41302191165000
3,9AM,10AM,19MFF-00051,45 DORE ST,1336025,,09:00,10:00,4929000,04/20/2011 03:48:50 PM,04/20/2011 03:49:15 PM,3518,33,Y,37.773998311548900,-122.41302191165000
5,10AM,11AM,19MFF-00051,65 GRACE ST,1336032,,10:00,11:00,6354000,04/20/2011 02:20:31 PM,04/20/2011 02:20:51 PM,3509,29,Y,37.774854575989100,-122.41444348797000
1,10AM,11AM,19MFF-00051,340 10TH ST,1336024,,10:00,11:00,488000,04/20/2011 03:23:34 PM,04/20/2011 03:23:54 PM,3520,4,Y,37.772171958942200,-122.41211930033800
4,9AM,10AM,19MFF-00051,1023 MISSION ST,1336039,,09:00,10:00,9100000,04/20/2011 01:59:13 PM,04/20/2011 02:00:07 PM,3726,110,Y,37.780508161703500,-122.40919684134700
5,8AM,9AM,19MFF-00051,965 FOLSOM ST,1336026,,08:00,09:00,5666000,04/20/2011 01:55:34 PM,04/20/2011 01:55:51 PM,3753,225,Y,37.779069021746800,-122.4048032205760
2,10AM,11AM,19MFF-00051,1398 FOLSOM ST,1336028,,10:00,11:00,5680000,04/20/2011 03:24:52 PM,04/20/2011 03:25:13 PM,3518,15,Y,37.772865287580300,-122.4128550252700
2,9AM,10AM,19MFF-00051,621 MINNA ST,1336037,,09:00,10:00,9047000,04/20/2011 02:09:27 PM,04/20/2011 02:09:44 PM,3727,83,Y,37.778346123263400,-122.41085682050500
1,12PM,1PM,19MFF-00051,555 09TH ST,1336023,,12:00,13:00,459000,04/21/2011 11:10:10 AM,04/21/2011 11:10:34 AM,3781,3,Y,37.770649163846000,-122.40764346321300
2,9AM,10AM,19MFF-00051,45 DORE ST,1336025,,09:00,10:00,4929000,04/20/2011 03:48:50 PM,04/20/2011 03:49:15 PM,3518,33,Y,37.773998311548900,-122.41302191165000
5,9AM,10AM,19MFF-00051,57 COLUMBIA SQUARE ST,1336022,,09:00,10:00,4285000,04/20/2011 02:07:34 PM,04/20/2011 02:07:56 PM,3754,49,Y,37.777193948558000,-122.40551361824900
5,9AM,10AM,19MFF-00051,938 HARRISON ST,1336035,,09:00,10:00,6721000,04/20/2011 02:03:19 PM,04/20/2011 02:03:43 PM,3753,46,Y,37.778399080559600,-122.40274264953300
3,9AM,10AM,19MFF-00051,57 COLUMBIA SQUARE ST,1336022,,09:00,10:00,4285000,04/20/2011 02:07:34 PM,04/20/2011 02:07:56 PM,3754,49,Y,37.777193948558000,-122.40551361824900
2,10AM,11AM,19MFF-00051,65 GRACE ST,1336032,,10:00,11:00,6354000,04/20/2011 02:20:31 PM,04/20/2011 02:20:51 PM,3509,29,Y,37.774854575989100,-122.41444348797000
1,10AM,11AM,19MFF-00051,1252 HOWARD ST,1336036,,10:00,11:00,7051000,04/20/2011 03:22:33 PM,04/20/2011 03:22:55 PM,3728,18,Y,37.775610071182700,-122.41247720229900
3,12AM,1AM,19MFF-00051,855 GEARY ST,1336031,,00:00,01:00,6116000,04/19/2011 02:27:49 PM,04/19/2011 02:27:59 PM,320,19,Y,37.786141355343900,-122.41733622784600
5,11AM,12PM,19MFF-00051,300 FRANKLIN ST,1336029,,11:00,12:00,5802000,04/21/2011 11:08:36 AM,04/21/2011 11:08:57 AM,810,1,Y,37.777113804537800,-122.42126499251200
2,10AM,11AM,19MFF-00051,555 09TH ST,1336023,,10:00,11:00,459000,04/21/2011 11:10:10 AM,04/21/2011 11:10:34 AM,3781,3,Y,37.770649163846000,-122.40764346321300
3,9AM,10AM,19MFF-00051,938 HARRISON ST,1336035,,09:00,10:00,6721000,04/20/2011 02:03:19 PM,04/20/2011 02:03:43 PM,3753,46,Y,37.778399080559600,-122.40274264953300
2,8AM,9AM,19MFF-00051,786 MINNA ST,1336038,,08:00,09:00,9049000,04/20/2011 01:52:36 PM,04/20/2011 01:52:55 PM,3728,105,Y,37.776017522580800,-122.41399609094500
5,10AM,11AM,19MFF-00051,1119 MISSION ST,1336041,,10:00,11:00,9101000,04/20/2011 02:17:07 PM,04/20/2011 02:17:28 PM,3727,130,Y,37.778829391602400,-122.41132249080100
5,9AM,10AM,19MFF-00051,25 RUSS ST,1336016,,09:00,10:00,11184000,04/20/2011 02:08:34 PM,04/20/2011 02:08:55 PM,3726,67,Y,37.779472693312600,-122.40894092247000
3,10AM,11AM,19MFF-00051,340 10TH ST,1336024,,10:00,11:00,488000,04/20/2011 03:23:34 PM,04/20/2011 03:23:54 PM,3520,4,Y,37.772171958942200,-122.41211930033800
5,12PM,1PM,19MFF-00051,370 07TH ST,1336019,,12:00,13:00,373000,04/21/2011 11:11:20 AM,04/21/2011 11:11:42 AM,3755,207,Y,37.775747227684500,-122.40668615734700
4,9AM,10AM,19MFF-00051,15 HARRIET ST,1336033,,09:00,10:00,6699000,04/20/2011 01:57:12 PM,04/20/2011 01:57:26 PM,3731,116,Y,37.779154007304700,-122.40738877509400
3,6AM,3PM,19MFF-00058,401 CALIFORNIA ST,1336888,,06:00,15:00,3528000,09/12/2014 09:26:12 AM,09/12/2014 11:10:31 AM,260,1,N,37.793002875331800,-122.40114031047300
5,6AM,9AM,19MFF-00061,170 OTIS ST,1336958,,06:00,09:00,10048000,05/12/2011 08:30:17 AM,10/24/2011 04:39:33 PM,3513,7,Y,37.77056784888580,-122.42027326235600
3,11AM,3PM,19MFF-00061,170 OTIS ST,1336958,,11:00,15:00,10048000,05/12/2011 08:30:17 AM,10/24/2011 04:39:33 PM,3513,7,Y,37.77056784888580,-122.42027326235600
2,11AM,3PM,19MFF-00061,170 OTIS ST,1336958,,11:00,15:00,10048000,05/12/2011 08:30:17 AM,10/24/2011 04:39:33 PM,3513,7,Y,37.77056784888580,-122.42027326235600
1,10AM,2PM,19MFF-00060,351 CALIFORNIA ST,1336955,,10:00,14:00,3527000,09/18/2018 12:51:26 PM,02/12/2019 03:05:48 PM,261,010A,N,37.793079029560400,-122.4005427649550
4,11AM,12PM,19MFF-00061,401 23RD ST,1336960,,11:00,12:00,1232000,05/12/2011 08:27:13 AM,05/12/2011 08:27:36 AM,4232,10,Y,37.755519731943500,-122.38499993738300
4,6PM,8PM,19MFF-00062,1 POST ST,1337048,,18:00,20:00,10624001,07/01/2016 03:06:44 PM,07/01/2016 03:07:29 PM,311,15,N,37.78904580399290,-122.40200726369800
5,10AM,11AM,19MFF-00061,1477 GROVE ST,1336963,,10:00,11:00,6565000,05/12/2011 07:55:50 AM,05/12/2011 07:56:16 AM,1200,15,Y,37.775500790207900,-122.44089299009000
4,9AM,6PM,19MFF-00063,333 BRANNAN ST,1337050,,09:00,18:00,3075000,11/14/2016 08:57:49 AM,11/14/2016 08:58:36 AM,3788,42,N,37.781299188302400,-122.39267151406800
1,11AM,3PM,19MFF-00061,170 OTIS ST,1336958,,11:00,15:00,10048000,05/12/2011 08:30:17 AM,10/24/2011 04:39:33 PM,3513,7,Y,37.77056784888580,-122.42027326235600
1,9AM,3PM,19MFF-00066,225 BATTERY ST,1337053,,09:00,15:00,2754000,09/16/2016 09:37:49 AM,09/16/2016 09:38:54 AM,238,2,N,37.793605141828200,-122.40011022472800
5,9AM,3PM,19MFF-00064,1 BUSH ST,1337051,,09:00,15:00,3419000,03/27/2015 08:57:17 AM,03/27/2015 08:57:49 AM,290,11,N,37.790990760680300,-122.39921223340100
6,10AM,3PM,19MFF-00060,667 MISSION ST,1336956,,10:00,15:00,9094000,09/18/2018 12:50:53 PM,02/11/2019 01:33:57 PM,3722,67,N,37.786731629993900,-122.40131537861300
3,6AM,9AM,19MFF-00061,170 OTIS ST,1336958,,06:00,09:00,10048000,05/12/2011 08:30:17 AM,10/24/2011 04:39:33 PM,3513,7,Y,37.77056784888580,-122.42027326235600
3,10AM,11AM,19MFF-00041,355 BERRY ST,1332937,,10:00,11:00,2955000,05/09/2011 12:47:25 PM,05/09/2011 12:47:49 PM,8707,3,Y,37.77302811350370,-122.39674676270000
5,10AM,11AM,19MFF-00041,401 HARRISON ST,1332945,,10:00,11:00,6711000,05/09/2011 12:49:29 PM,10/24/2011 04:36:12 PM,3765,1,Y,37.786705596962000,-122.39203065540100
2,11AM,12PM,19MFF-00041,350 FREMONT ST,1332943,,11:00,12:00,5864000,05/09/2011 12:39:15 PM,10/24/2011 04:34:54 PM,3748,7,Y,37.787330323507700,-122.39285929116500
2,10AM,1PM,19MFF-00041,491 BAY SHORE BLVD,1332948,,10:00,13:00,8485000,05/09/2011 01:09:55 PM,05/09/2011 01:10:12 PM,5598,8,Y,37.739576790778200,-122.40690948237200
2,8AM,9AM,19MFF-00041,Assessors Block 4341/Lot001,1332947,,08:00,09:00,7740000,05/09/2011 12:18:00 PM,05/09/2011 12:18:45 PM,4341,1,Y,37.748950363427100,-122.40149318970800
3,9AM,10AM,19MFF-00041,355 FREMONT ST,1332944,,09:00,10:00,6710000,05/09/2011 12:45:02 PM,05/09/2011 12:45:24 PM,3747,320,Y,37.787360609450500,-122.39270195392600
2,9AM,10AM,19MFF-00041,355 FREMONT ST,1332944,,09:00,10:00,6710000,05/09/2011 12:45:02 PM,05/09/2011 12:45:24 PM,3747,320,Y,37.787360609450500,-122.39270195392600
1,10AM,11AM,19MFF-00041,355 BERRY ST,1332937,,10:00,11:00,2955000,05/09/2011 12:47:25 PM,05/09/2011 12:47:49 PM,8707,3,Y,37.77302811350370,-122.39674676270000
2,10AM,11AM,19MFF-00061,2145 MARKET ST,1336965,,10:00,11:00,8764101,05/12/2011 08:15:29 AM,10/24/2011 04:39:00 PM,3543,003B,Y,37.766712422593400,-122.42971274952500
5,10AM,3PM,19MFF-00060,667 MISSION ST,1336956,,10:00,15:00,9094000,09/18/2018 12:50:53 PM,02/11/2019 01:33:57 PM,3722,67,N,37.786731629993900,-122.40131537861300
2,6AM,3PM,19MFF-00058,401 CALIFORNIA ST,1336888,,06:00,15:00,3528000,09/12/2014 09:26:12 AM,09/12/2014 11:10:31 AM,260,1,N,37.793002875331800,-122.40114031047300
4,10AM,11AM,19MFF-00061,1477 GROVE ST,1336963,,10:00,11:00,6565000,05/12/2011 07:55:50 AM,05/12/2011 07:56:16 AM,1200,15,Y,37.775500790207900,-122.44089299009000
0,6AM,8PM,19MFF-00058,15 MARINA BLVD,1336889,,06:00,20:00,8701000,12/23/2014 08:24:05 AM,12/23/2014 08:24:35 AM,446,2,N,37.805128228384300,-122.43236142253900
4,6AM,9AM,19MFF-00061,170 OTIS ST,1336958,,06:00,09:00,10048000,05/12/2011 08:30:17 AM,10/24/2011 04:39:33 PM,3513,7,Y,37.77056784888580,-122.42027326235600
3,10AM,6PM,19MFF-00059,865 MARKET ST,1336921,,10:00,18:00,8747103,07/17/2012 04:14:14 PM,07/17/2012 04:15:13 PM,3705,42,N,37.784528305570300,-122.40727231814400
6,6AM,4PM,19MFF-00058,556 SUTTER ST,1336887,,06:00,16:00,12323000,08/21/2014 08:23:08 AM,08/21/2014 08:23:32 AM,284,9,N,37.78916114986870,-122.40954029477800
5,11AM,12PM,19MFF-00041,355 FREMONT ST,1332944,,11:00,12:00,6710000,05/09/2011 12:45:02 PM,05/09/2011 12:45:24 PM,3747,320,Y,37.787360609450500,-122.39270195392600
3,10AM,11AM,19MFF-00041,401 HARRISON ST,1332945,,10:00,11:00,6711000,05/09/2011 12:49:29 PM,10/24/2011 04:36:12 PM,3765,1,Y,37.786705596962000,-122.39203065540100
1,9AM,10AM,19MFF-00041,355 FREMONT ST,1332944,,09:00,10:00,6710000,05/09/2011 12:45:02 PM,05/09/2011 12:45:24 PM,3747,320,Y,37.787360609450500,-122.39270195392600
2,9AM,10AM,19MFF-00041,350 FREMONT ST,1332943,,09:00,10:00,5864000,05/09/2011 12:39:15 PM,10/24/2011 04:34:54 PM,3748,7,Y,37.787330323507700,-122.39285929116500
2,10AM,11AM,19MFF-00041,245 01ST ST,1332935,,10:00,11:00,110000,05/09/2011 01:06:26 PM,05/09/2011 01:06:42 PM,3737,12,Y,37.78774378840770,-122.39494301748300
4,9AM,10AM,19MFF-00041,355 FREMONT ST,1332944,,09:00,10:00,6710000,05/09/2011 12:45:02 PM,05/09/2011 12:45:24 PM,3747,320,Y,37.787360609450500,-122.39270195392600
1,6AM,8AM,19MFF-00041,Assessors Block 4341/Lot001,1332947,,06:00,08:00,7740000,05/09/2011 12:18:00 PM,05/09/2011 12:18:45 PM,4341,1,Y,37.748950363427100,-122.40149318970800
5,9AM,10AM,19MFF-00041,355 FREMONT ST,1332944,,09:00,10:00,6710000,05/09/2011 12:45:02 PM,05/09/2011 12:45:24 PM,3747,320,Y,37.787360609450500,-122.39270195392600
1,10AM,11AM,19MFF-00041,245 01ST ST,1332935,,10:00,11:00,110000,05/09/2011 01:06:26 PM,05/09/2011 01:06:42 PM,3737,12,Y,37.78774378840770,-122.39494301748300
2,9AM,10AM,19MFF-00041,420 BERRY ST,1332938,,09:00,10:00,2956003,05/09/2011 12:29:21 PM,05/09/2011 12:29:34 PM,8703,6,Y,37.771946588642600,-122.39831061197300
1,6AM,8AM,19MFF-00041,Assessors Block 3905/Lot011,1332936,,06:00,08:00,2138000,05/09/2011 12:27:42 PM,05/09/2011 12:27:54 PM,3905,11,Y,37.768557071312100,-122.40961023629800
4,10AM,1PM,19MFF-00041,491 BAY SHORE BLVD,1332948,,10:00,13:00,8485000,05/09/2011 01:09:55 PM,05/09/2011 01:10:12 PM,5598,8,Y,37.739576790778200,-122.40690948237200
4,12PM,1PM,19MFF-00041,701 16TH ST,1332946,,12:00,13:00,699001,05/09/2011 12:48:34 PM,05/09/2011 12:48:55 PM,8723,1,Y,37.766632277549300,-122.39272850958400
4,9AM,10AM,19MFF-00041,420 BERRY ST,1332938,,09:00,10:00,2956003,05/09/2011 12:29:21 PM,05/09/2011 12:29:34 PM,8703,6,Y,37.771946588642600,-122.39831061197300
3,9AM,10AM,19MFF-00041,147 FREMONT ST,1332942,,09:00,10:00,5861002,11/21/2011 02:49:41 PM,11/21/2011 02:49:55 PM,3719,3,Y,37.789903983243000,-122.39589303960700
2,10AM,11AM,19MFF-00041,355 BERRY ST,1332937,,10:00,11:00,2955000,05/09/2011 12:47:25 PM,05/09/2011 12:47:49 PM,8707,3,Y,37.77302811350370,-122.39674676270000
1,8AM,9AM,19MFF-00041,Assessors Block 3905/Lot011,1332936,,08:00,09:00,2138000,05/09/2011 12:27:42 PM,05/09/2011 12:27:54 PM,3905,11,Y,37.768557071312100,-122.40961023629800
4,8AM,9AM,19MFF-00041,1690 FOLSOM ST,1332941,,08:00,09:00,5685000,05/09/2011 12:28:33 PM,05/09/2011 12:28:48 PM,3515,40,Y,37.769748615921600,-122.41559373617300
5,6AM,8AM,19MFF-00041,Assessors Block 3905/Lot011,1332936,,06:00,08:00,2138000,05/09/2011 12:27:42 PM,05/09/2011 12:27:54 PM,3905,11,Y,37.768557071312100,-122.40961023629800
3,9AM,10AM,19MFF-00041,420 BERRY ST,1332938,,09:00,10:00,2956003,05/09/2011 12:29:21 PM,05/09/2011 12:29:34 PM,8703,6,Y,37.771946588642600,-122.39831061197300
5,9AM,10AM,19MFF-00041,355 11TH ST,1332940,,09:00,10:00,515000,05/09/2011 12:30:50 PM,05/09/2011 12:31:02 PM,3520,27,Y,37.771226337552400,-122.41313008483800
1,9AM,10AM,19MFF-00041,355 11TH ST,1332940,,09:00,10:00,515000,05/09/2011 12:30:50 PM,05/09/2011 12:31:02 PM,3520,27,Y,37.771226337552400,-122.41313008483800
5,10AM,1PM,19MFF-00041,491 BAY SHORE BLVD,1332948,,10:00,13:00,8485000,05/09/2011 01:09:55 PM,05/09/2011 01:10:12 PM,5598,8,Y,37.739576790778200,-122.40690948237200
2,10AM,11AM,19MFF-00041,350 08TH ST,1332939,,10:00,11:00,414000,05/09/2011 01:07:14 PM,05/09/2011 01:07:28 PM,3756,3,Y,37.774142923243600,-122.40909501626400
2,9AM,10AM,19MFF-00041,147 FREMONT ST,1332942,,09:00,10:00,5861002,11/21/2011 02:49:41 PM,11/21/2011 02:49:55 PM,3719,3,Y,37.789903983243000,-122.39589303960700
4,10AM,11AM,19MFF-00041,355 BERRY ST,1332937,,10:00,11:00,2955000,05/09/2011 12:47:25 PM,05/09/2011 12:47:49 PM,8707,3,Y,37.77302811350370,-122.39674676270000
3,8AM,9AM,19MFF-00041,1690 FOLSOM ST,1332941,,08:00,09:00,5685000,05/09/2011 12:28:33 PM,05/09/2011 12:28:48 PM,3515,40,Y,37.769748615921600,-122.41559373617300
3,10AM,11AM,19MFF-00041,245 01ST ST,1332935,,10:00,11:00,110000,05/09/2011 01:06:26 PM,05/09/2011 01:06:42 PM,3737,12,Y,37.78774378840770,-122.39494301748300
4,6AM,8AM,19MFF-00041,Assessors Block 4341/Lot001,1332947,,06:00,08:00,7740000,05/09/2011 12:18:00 PM,05/09/2011 12:18:45 PM,4341,1,Y,37.748950363427100,-122.40149318970800
1,11AM,12PM,19MFF-00041,355 FREMONT ST,1332944,,11:00,12:00,6710000,05/09/2011 12:45:02 PM,05/09/2011 12:45:24 PM,3747,320,Y,37.787360609450500,-122.39270195392600
4,12PM,1PM,19MFF-00041,355 BERRY ST,1332937,,12:00,13:00,2955000,05/09/2011 12:47:25 PM,05/09/2011 12:47:49 PM,8707,3,Y,37.77302811350370,-122.39674676270000
3,10AM,1PM,19MFF-00041,491 BAY SHORE BLVD,1332948,,10:00,13:00,8485000,05/09/2011 01:09:55 PM,05/09/2011 01:10:12 PM,5598,8,Y,37.739576790778200,-122.40690948237200
6,11AM,2PM,19MFF-00041,620 MENDELL ST,1332949,,11:00,14:00,8958000,05/09/2011 01:11:39 PM,05/09/2011 01:11:53 PM,5254,2,Y,37.739502118120600,-122.38601597465400
3,12PM,1PM,19MFF-00041,355 BERRY ST,1332937,,12:00,13:00,2955000,05/09/2011 12:47:25 PM,05/09/2011 12:47:49 PM,8707,3,Y,37.77302811350370,-122.39674676270000
1,10AM,11AM,19MFF-00041,350 08TH ST,1332939,,10:00,11:00,414000,05/09/2011 01:07:14 PM,05/09/2011 01:07:28 PM,3756,3,Y,37.774142923243600,-122.40909501626400
5,8AM,9AM,19MFF-00041,Assessors Block 4341/Lot001,1332947,,08:00,09:00,7740000,05/09/2011 12:18:00 PM,05/09/2011 12:18:45 PM,4341,1,Y,37.748950363427100,-122.40149318970800
5,12PM,1PM,19MFF-00041,355 BERRY ST,1332937,,12:00,13:00,2955000,05/09/2011 12:47:25 PM,05/09/2011 12:47:49 PM,8707,3,Y,37.77302811350370,-122.39674676270000
5,10AM,11AM,19MFF-00041,701 16TH ST,1332946,,10:00,11:00,699001,05/09/2011 12:48:34 PM,05/09/2011 12:48:55 PM,8723,1,Y,37.766632277549300,-122.39272850958400
5,6AM,8AM,19MFF-00041,Assessors Block 4341/Lot001,1332947,,06:00,08:00,7740000,05/09/2011 12:18:00 PM,05/09/2011 12:18:45 PM,4341,1,Y,37.748950363427100,-122.40149318970800
2,10AM,11AM,19MFF-00041,401 HARRISON ST,1332945,,10:00,11:00,6711000,05/09/2011 12:49:29 PM,10/24/2011 04:36:12 PM,3765,1,Y,37.786705596962000,-122.39203065540100
4,6AM,8AM,19MFF-00041,Assessors Block 3905/Lot011,1332936,,06:00,08:00,2138000,05/09/2011 12:27:42 PM,05/09/2011 12:27:54 PM,3905,11,Y,37.768557071312100,-122.40961023629800
2,12PM,1PM,19MFF-00041,355 BERRY ST,1332937,,12:00,13:00,2955000,05/09/2011 12:47:25 PM,05/09/2011 12:47:49 PM,8707,3,Y,37.77302811350370,-122.39674676270000
5,10AM,11AM,19MFF-00041,355 BERRY ST,1332937,,10:00,11:00,2955000,05/09/2011 12:47:25 PM,05/09/2011 12:47:49 PM,8707,3,Y,37.77302811350370,-122.39674676270000
5,10AM,11AM,19MFF-00041,245 01ST ST,1332935,,10:00,11:00,110000,05/09/2011 01:06:26 PM,05/09/2011 01:06:42 PM,3737,12,Y,37.78774378840770,-122.39494301748300
4,11AM,12PM,19MFF-00041,350 FREMONT ST,1332943,,11:00,12:00,5864000,05/09/2011 12:39:15 PM,10/24/2011 04:34:54 PM,3748,7,Y,37.787330323507700,-122.39285929116500
1,12PM,1PM,19MFF-00041,355 BERRY ST,1332937,,12:00,13:00,2955000,05/09/2011 12:47:25 PM,05/09/2011 12:47:49 PM,8707,3,Y,37.77302811350370,-122.39674676270000
2,8AM,9AM,19MFF-00041,Assessors Block 3905/Lot011,1332936,,08:00,09:00,2138000,05/09/2011 12:27:42 PM,05/09/2011 12:27:54 PM,3905,11,Y,37.768557071312100,-122.40961023629800
3,10AM,11AM,19MFF-00041,701 16TH ST,1332946,,10:00,11:00,699001,05/09/2011 12:48:34 PM,05/09/2011 12:48:55 PM,8723,1,Y,37.766632277549300,-122.39272850958400
4,8AM,9AM,19MFF-00041,Assessors Block 3905/Lot011,1332936,,08:00,09:00,2138000,05/09/2011 12:27:42 PM,05/09/2011 12:27:54 PM,3905,11,Y,37.768557071312100,-122.40961023629800
1,10AM,1PM,19MFF-00041,491 BAY SHORE BLVD,1332948,,10:00,13:00,8485000,05/09/2011 01:09:55 PM,05/09/2011 01:10:12 PM,5598,8,Y,37.739576790778200,-122.40690948237200
4,10AM,11AM,19MFF-00041,245 01ST ST,1332935,,10:00,11:00,110000,05/09/2011 01:06:26 PM,05/09/2011 01:06:42 PM,3737,12,Y,37.78774378840770,-122.39494301748300
3,8AM,9AM,19MFF-00041,Assessors Block 3905/Lot011,1332936,,08:00,09:00,2138000,05/09/2011 12:27:42 PM,05/09/2011 12:27:54 PM,3905,11,Y,37.768557071312100,-122.40961023629800
4,9AM,10AM,19MFF-00041,355 11TH ST,1332940,,09:00,10:00,515000,05/09/2011 12:30:50 PM,05/09/2011 12:31:02 PM,3520,27,Y,37.771226337552400,-122.41313008483800
3,10AM,11AM,19MFF-00041,350 08TH ST,1332939,,10:00,11:00,414000,05/09/2011 01:07:14 PM,05/09/2011 01:07:28 PM,3756,3,Y,37.774142923243600,-122.40909501626400
2,6AM,8AM,19MFF-00041,Assessors Block 4341/Lot001,1332947,,06:00,08:00,7740000,05/09/2011 12:18:00 PM,05/09/2011 12:18:45 PM,4341,1,Y,37.748950363427100,-122.40149318970800
3,11AM,12PM,19MFF-00041,355 FREMONT ST,1332944,,11:00,12:00,6710000,05/09/2011 12:45:02 PM,05/09/2011 12:45:24 PM,3747,320,Y,37.787360609450500,-122.39270195392600
